Fecha,Anio,Guia,Cliente,Origen,Destino,Tipo_Carga,Peso_kg,Distancia_km,Transportista,Costo_Flete,Dias_Entrega,Estado
2023-03-07,2023,GUI-3726,Farmaceutica Nacional,Piura,Tacna,Carga general,3481.51,635,Kargia Flota Norte,3145.76,3,Entregado
2023-03-07,2023,GUI-3727,Agroexportadora del Valle,Arequipa,Ica,Documentos y paqueteria,3355.56,845,TransPeru Cargo,2640.55,1,Entregado
2023-03-07,2023,GUI-3728,Distribuidora Central,Chiclayo,Huancayo,Perecibles,4327.71,566,Rutas Continentales SAC,4183.72,2,En transito
2023-03-07,2023,GUI-3729,Corporacion Metalica Peru,Piura,Trujillo,Refrigerado,4291.13,603,TransPeru Cargo,3447.06,1,Entregado
2023-03-08,2023,GUI-3730,Distribuidora Central,Iquitos,Cusco,Textiles,2188.99,453,Transportes Andina SAC,1722.87,1,Entregado
2023-03-08,2023,GUI-3731,Agroexportadora del Valle,Huancayo,Arequipa,Materiales de construccion,4105.2,782,Logistica Rapida SAC,3052.67,5,Retrasado
2023-03-08,2023,GUI-3732,Comercial Andina SAC,Chiclayo,Ica,Carga general,1696.52,600,Envios del Sur EIRL,1453.63,1,En transito
2023-03-08,2023,GUI-3733,Textiles Peruanos SAC,Arequipa,Huancayo,Textiles,3900.07,818,Envios del Sur EIRL,2535.23,1,Entregado
2023-03-08,2023,GUI-3734,Constructora Norte,Chiclayo,Piura,Documentos y paqueteria,3001.41,445,Logistica Rapida SAC,2003.36,2,Entregado
2023-03-09,2023,GUI-3735,Distribuidora Central,Piura,Chiclayo,Documentos y paqueteria,2582.39,502,Kargia Flota Norte,2430.96,1,Entregado
2023-03-09,2023,GUI-3736,Constructora Norte,Iquitos,Tacna,Carga general,296.5,640,Logistica Rapida SAC,1216.04,2,Entregado
2023-03-09,2023,GUI-3737,Textiles Peruanos SAC,Tacna,Huancayo,Textiles,2725.41,1081,Envios del Sur EIRL,2584.76,2,Entregado
2023-03-09,2023,GUI-3738,Farmaceutica Nacional,Chiclayo,Cusco,Perecibles,3052.22,596,Envios del Sur EIRL,2469.95,2,Entregado
2023-03-09,2023,GUI-3739,Industrias del Pacifico,Huancayo,Chiclayo,Maquinaria industrial,2856.01,521,Rutas Continentales SAC,2944.06,2,Entregado
2023-03-09,2023,GUI-3740,Minera Altiplano,Arequipa,Lima,Electrodomesticos,55.88,957,Rutas Continentales SAC,1523.12,2,Entregado
2023-03-10,2023,GUI-3741,Farmaceutica Nacional,Tacna,Arequipa,Perecibles,1080.29,586,Rutas Continentales SAC,1375.07,1,Entregado
2023-03-10,2023,GUI-3742,Industrias del Pacifico,Iquitos,Chiclayo,Maquinaria industrial,4412.2,567,Rutas Continentales SAC,3256.46,4,Retrasado
2023-03-10,2023,GUI-3743,Grupo Industrial Lima,Huancayo,Chiclayo,Carga general,914.53,559,Kargia Flota Norte,905.8,2,Entregado
2023-03-10,2023,GUI-3744,Agroexportadora del Valle,Chiclayo,Cusco,Carga general,200.14,595,Rutas Continentales SAC,824.31,1,Entregado
2023-03-10,2023,GUI-3745,Corporacion Metalica Peru,Iquitos,Piura,Documentos y paqueteria,4426.53,389,TransPeru Cargo,2621.6,5,Retrasado
2023-03-10,2023,GUI-3746,Industrias del Pacifico,Huancayo,Tacna,Electrodomesticos,4476.96,1141,Logistica Rapida SAC,4609.64,2,Entregado
2023-03-10,2023,GUI-3747,Farmaceutica Nacional,Huancayo,Trujillo,Perecibles,2322.87,369,Rutas Continentales SAC,2313.21,2,En transito
2023-03-10,2023,GUI-3748,Industrias del Pacifico,Chiclayo,Trujillo,Materiales de construccion,3580.22,426,Kargia Flota Norte,2771.53,1,Entregado
2023-03-10,2023,GUI-3749,Farmaceutica Nacional,Arequipa,Piura,Refrigerado,3619.62,409,Transportes Andina SAC,3559.45,1,Entregado
2023-03-11,2023,GUI-3750,Farmaceutica Nacional,Tacna,Lima,Carga general,2152.87,1230,TransPeru Cargo,3026.21,3,Entregado
2023-03-11,2023,GUI-3751,Constructora Norte,Ica,Piura,Electrodomesticos,2571.65,810,TransPeru Cargo,3091.72,3,Entregado
2023-03-11,2023,GUI-3752,Corporacion Metalica Peru,Ica,Iquitos,Materiales de construccion,3205.28,819,Rutas Continentales SAC,3599.7,1,Entregado
2023-03-11,2023,GUI-3753,Minera Altiplano,Ica,Tacna,Documentos y paqueteria,3156.44,1040,Rutas Continentales SAC,4300.36,1,Entregado
2023-03-12,2023,GUI-3754,Agroexportadora del Valle,Iquitos,Piura,Electrodomesticos,4549.07,346,Transportes Andina SAC,4541.5,1,Entregado
2023-03-12,2023,GUI-3755,Comercial Andina SAC,Arequipa,Piura,Materiales de construccion,2658.41,349,TransPeru Cargo,1428.94,1,Entregado
2023-03-12,2023,GUI-3756,Comercial Andina SAC,Arequipa,Huancayo,Refrigerado,3106.61,756,Rutas Continentales SAC,2127.67,1,Entregado
2023-03-12,2023,GUI-3757,Comercial Andina SAC,Trujillo,Iquitos,Carga general,1915.34,656,Transportes Andina SAC,2032.71,7,Retrasado
2023-03-12,2023,GUI-3758,Textiles Peruanos SAC,Tacna,Trujillo,Perecibles,818.19,930,Rutas Continentales SAC,1785.91,1,Entregado
2023-03-12,2023,GUI-3759,Farmaceutica Nacional,Ica,Piura,Perecibles,3471.06,788,Logistica Rapida SAC,2359.66,3,Entregado
2023-03-12,2023,GUI-3760,Distribuidora Central,Lima,Arequipa,Materiales de construccion,1439.61,1014,Rutas Continentales SAC,1841.25,2,Entregado
2023-03-12,2023,GUI-3761,Textiles Peruanos SAC,Ica,Piura,Electrodomesticos,2474.75,790,TransPeru Cargo,1862.05,1,Entregado
2023-03-12,2023,GUI-3762,Textiles Peruanos SAC,Piura,Trujillo,Refrigerado,1930.36,605,TransPeru Cargo,1764.74,2,En transito
2023-03-13,2023,GUI-3763,Distribuidora Central,Piura,Arequipa,Materiales de construccion,4526.25,335,Logistica Rapida SAC,3179.78,1,Entregado
2023-03-13,2023,GUI-3764,Comercial Andina SAC,Huancayo,Lima,Documentos y paqueteria,2560.4,322,Logistica Rapida SAC,1304.69,1,Entregado
2023-03-13,2023,GUI-3765,Agroexportadora del Valle,Arequipa,Piura,Electrodomesticos,3169.55,385,Transportes Andina SAC,2481.94,1,Entregado
2023-03-13,2023,GUI-3766,Comercial Andina SAC,Cusco,Iquitos,Textiles,2093.63,402,Envios del Sur EIRL,1658.59,1,Entregado
2023-03-13,2023,GUI-3767,Farmaceutica Nacional,Lima,Chiclayo,Carga general,3659.82,727,Transportes Andina SAC,3613.27,2,Entregado
2023-03-13,2023,GUI-3768,Constructora Norte,Trujillo,Lima,Materiales de construccion,4170.85,569,Transportes Andina SAC,4469.67,1,En transito
2023-03-13,2023,GUI-3769,Industrias del Pacifico,Tacna,Arequipa,Documentos y paqueteria,1402.92,633,Rutas Continentales SAC,2250.57,2,Cancelado
2023-03-14,2023,GUI-3770,Grupo Industrial Lima,Lima,Tacna,Documentos y paqueteria,3278.91,1318,TransPeru Cargo,2632.99,2,Entregado
2023-03-14,2023,GUI-3771,Minera Altiplano,Huancayo,Cusco,Perecibles,2628.91,893,Rutas Continentales SAC,3399.56,1,Entregado
2023-03-14,2023,GUI-3772,Textiles Peruanos SAC,Lima,Huancayo,Maquinaria industrial,2977.54,286,TransPeru Cargo,1787.18,4,Retrasado
2023-03-14,2023,GUI-3773,Corporacion Metalica Peru,Piura,Tacna,Electrodomesticos,2992.68,675,TransPeru Cargo,2819.62,3,Entregado
2023-03-14,2023,GUI-3774,Agroexportadora del Valle,Iquitos,Ica,Perecibles,2497.87,795,TransPeru Cargo,2744.26,2,Entregado
2023-03-15,2023,GUI-3775,Textiles Peruanos SAC,Trujillo,Chiclayo,Refrigerado,2831.22,458,Rutas Continentales SAC,2804.04,1,Entregado
2023-03-15,2023,GUI-3776,Corporacion Metalica Peru,Cusco,Lima,Documentos y paqueteria,2199.47,1084,Rutas Continentales SAC,2841.16,3,Entregado
2023-03-15,2023,GUI-3777,Farmaceutica Nacional,Chiclayo,Lima,Maquinaria industrial,1430.01,813,Logistica Rapida SAC,1968.48,2,Entregado
2023-03-15,2023,GUI-3778,Industrias del Pacifico,Chiclayo,Cusco,Electrodomesticos,4266.59,581,Kargia Flota Norte,2392.17,1,Entregado
2023-03-15,2023,GUI-3779,Textiles Peruanos SAC,Iquitos,Lima,Refrigerado,1528.04,985,Logistica Rapida SAC,2159.73,3,Entregado
2023-03-15,2023,GUI-3780,Corporacion Metalica Peru,Trujillo,Piura,Electrodomesticos,4156.84,607,Envios del Sur EIRL,2757.54,1,Entregado
2023-03-15,2023,GUI-3781,Agroexportadora del Valle,Arequipa,Ica,Carga general,3677.38,826,Transportes Andina SAC,3330.02,2,Entregado
2023-03-15,2023,GUI-3782,Grupo Industrial Lima,Huancayo,Arequipa,Textiles,1662.43,824,Transportes Andina SAC,2095.06,1,Entregado
2023-03-16,2023,GUI-3783,Minera Altiplano,Chiclayo,Huancayo,Refrigerado,4777.07,618,Envios del Sur EIRL,4681.38,1,En transito
2023-03-16,2023,GUI-3784,Agroexportadora del Valle,Iquitos,Arequipa,Refrigerado,3692.02,426,Rutas Continentales SAC,3595.34,1,Entregado
2023-03-16,2023,GUI-3785,Textiles Peruanos SAC,Arequipa,Ica,Textiles,3727.84,860,Kargia Flota Norte,4237.27,2,Entregado
2023-03-16,2023,GUI-3786,Constructora Norte,Arequipa,Piura,Carga general,3050.28,332,TransPeru Cargo,2157.34,1,Entregado
2023-03-16,2023,GUI-3787,Agroexportadora del Valle,Arequipa,Lima,Textiles,4726.48,1043,Logistica Rapida SAC,5010.13,3,Entregado
2023-03-16,2023,GUI-3788,Distribuidora Central,Arequipa,Lima,Perecibles,2163.87,1007,Transportes Andina SAC,2683.88,1,Entregado
2023-03-16,2023,GUI-3789,Agroexportadora del Valle,Cusco,Arequipa,Materiales de construccion,2487.52,405,TransPeru Cargo,2060.12,1,Entregado
2023-03-16,2023,GUI-3790,Grupo Industrial Lima,Ica,Arequipa,Perecibles,933.02,763,Logistica Rapida SAC,1529.21,2,Entregado
2023-03-16,2023,GUI-3791,Comercial Andina SAC,Ica,Chiclayo,Textiles,3830.26,589,Transportes Andina SAC,3563,2,Entregado
2023-03-17,2023,GUI-3792,Comercial Andina SAC,Ica,Iquitos,Maquinaria industrial,3972.23,840,Envios del Sur EIRL,3555.82,2,Entregado
2023-03-17,2023,GUI-3793,Distribuidora Central,Arequipa,Tacna,Maquinaria industrial,779.64,658,Logistica Rapida SAC,1229.52,1,Entregado
2023-03-17,2023,GUI-3794,Industrias del Pacifico,Arequipa,Iquitos,Maquinaria industrial,354.02,430,Logistica Rapida SAC,702.23,2,Entregado
2023-03-17,2023,GUI-3795,Distribuidora Central,Lima,Trujillo,Maquinaria industrial,1646.03,510,Envios del Sur EIRL,1748.43,6,Retrasado
2023-03-17,2023,GUI-3796,Corporacion Metalica Peru,Arequipa,Iquitos,Refrigerado,4429.22,378,Transportes Andina SAC,3343.88,1,Entregado
2023-03-18,2023,GUI-3797,Textiles Peruanos SAC,Cusco,Chiclayo,Maquinaria industrial,4311.82,648,Rutas Continentales SAC,3722.9,2,Entregado
2023-03-18,2023,GUI-3798,Comercial Andina SAC,Cusco,Chiclayo,Documentos y paqueteria,3342.78,607,Rutas Continentales SAC,1797.11,1,Entregado
2023-03-18,2023,GUI-3799,Agroexportadora del Valle,Chiclayo,Piura,Carga general,3511.11,486,Kargia Flota Norte,3814.7,2,Entregado
2023-03-18,2023,GUI-3800,Corporacion Metalica Peru,Cusco,Chiclayo,Refrigerado,1383.55,607,TransPeru Cargo,1972.18,1,Entregado
2023-03-18,2023,GUI-3801,Constructora Norte,Chiclayo,Lima,Electrodomesticos,2928.18,754,Transportes Andina SAC,3501.07,1,Entregado
2023-03-18,2023,GUI-3802,Farmaceutica Nacional,Trujillo,Lima,Refrigerado,1891.6,510,Envios del Sur EIRL,1669,1,Entregado
2023-03-18,2023,GUI-3803,Farmaceutica Nacional,Piura,Arequipa,Documentos y paqueteria,3645.19,363,TransPeru Cargo,2782.04,1,Entregado
2023-03-18,2023,GUI-3804,Corporacion Metalica Peru,Trujillo,Tacna,Materiales de construccion,4625.73,933,Rutas Continentales SAC,4138.99,3,Entregado
2023-03-18,2023,GUI-3805,Textiles Peruanos SAC,Cusco,Trujillo,Electrodomesticos,2385.75,712,Transportes Andina SAC,2939.49,3,Entregado
2023-03-18,2023,GUI-3806,Farmaceutica Nacional,Chiclayo,Piura,Carga general,2842.76,443,Transportes Andina SAC,2657.91,1,Entregado
2023-03-19,2023,GUI-3807,Grupo Industrial Lima,Tacna,Huancayo,Perecibles,1673.13,1155,Logistica Rapida SAC,2283.64,3,Entregado
2023-03-19,2023,GUI-3808,Grupo Industrial Lima,Ica,Chiclayo,Electrodomesticos,4740.39,587,TransPeru Cargo,3296.84,2,Entregado
2023-03-19,2023,GUI-3809,Constructora Norte,Trujillo,Huancayo,Refrigerado,1982.71,317,TransPeru Cargo,1397.89,2,Entregado
2023-03-20,2023,GUI-3810,Agroexportadora del Valle,Arequipa,Piura,Electrodomesticos,3060.73,340,Rutas Continentales SAC,1655.68,1,Entregado
2023-03-20,2023,GUI-3811,Comercial Andina SAC,Arequipa,Iquitos,Refrigerado,1087.29,418,TransPeru Cargo,1108.96,1,Entregado
2023-03-20,2023,GUI-3812,Minera Altiplano,Tacna,Arequipa,Textiles,3231.54,594,Kargia Flota Norte,3572.06,2,Entregado
2023-03-20,2023,GUI-3813,Industrias del Pacifico,Cusco,Tacna,Maquinaria industrial,2512.58,520,Transportes Andina SAC,2835.94,1,Entregado
2023-03-20,2023,GUI-3814,Constructora Norte,Trujillo,Cusco,Carga general,3934.16,676,Rutas Continentales SAC,4019.04,3,Entregado
2023-03-20,2023,GUI-3815,Grupo Industrial Lima,Trujillo,Tacna,Refrigerado,96.79,965,Logistica Rapida SAC,1664.79,1,Entregado
2023-03-20,2023,GUI-3816,Agroexportadora del Valle,Arequipa,Chiclayo,Electrodomesticos,1168.24,506,Logistica Rapida SAC,1290.66,1,Entregado
2023-03-20,2023,GUI-3817,Industrias del Pacifico,Cusco,Iquitos,Materiales de construccion,3253.24,450,Kargia Flota Norte,3369.38,1,Entregado
2023-03-20,2023,GUI-3818,Textiles Peruanos SAC,Trujillo,Piura,Perecibles,3193.96,672,Rutas Continentales SAC,2176.17,2,Entregado
2023-03-21,2023,GUI-3819,Farmaceutica Nacional,Lima,Cusco,Refrigerado,2957,1111,Kargia Flota Norte,3814.5,2,Entregado
2023-03-21,2023,GUI-3820,Corporacion Metalica Peru,Tacna,Ica,Perecibles,2059.11,1050,TransPeru Cargo,2128.04,3,En transito
2023-03-21,2023,GUI-3821,Distribuidora Central,Tacna,Ica,Carga general,1796.73,1044,Envios del Sur EIRL,2393.01,1,Entregado
2023-03-21,2023,GUI-3822,Minera Altiplano,Trujillo,Piura,Documentos y paqueteria,2125.9,666,Transportes Andina SAC,1871.35,3,Entregado
2023-03-21,2023,GUI-3823,Corporacion Metalica Peru,Arequipa,Ica,Refrigerado,1341.32,856,TransPeru Cargo,1492.23,2,Entregado
2023-03-21,2023,GUI-3824,Textiles Peruanos SAC,Cusco,Iquitos,Electrodomesticos,3751.11,386,Kargia Flota Norte,3804.41,1,Entregado
2023-03-21,2023,GUI-3825,Agroexportadora del Valle,Tacna,Arequipa,Perecibles,628.05,621,Logistica Rapida SAC,1214.75,2,En transito
2023-03-21,2023,GUI-3826,Corporacion Metalica Peru,Cusco,Iquitos,Materiales de construccion,556.59,473,Rutas Continentales SAC,896.04,1,Entregado
2023-03-22,2023,GUI-3827,Agroexportadora del Valle,Lima,Cusco,Maquinaria industrial,1678.75,1150,Kargia Flota Norte,2162.32,3,En transito
2023-03-22,2023,GUI-3828,Minera Altiplano,Chiclayo,Piura,Perecibles,596.56,472,Logistica Rapida SAC,891.92,2,Entregado
2023-03-22,2023,GUI-3829,Constructora Norte,Iquitos,Arequipa,Materiales de construccion,1799.08,392,Logistica Rapida SAC,1333,1,Entregado
2023-03-22,2023,GUI-3830,Textiles Peruanos SAC,Iquitos,Piura,Textiles,3354.91,400,Kargia Flota Norte,1912.83,1,Entregado
2023-03-22,2023,GUI-3831,Constructora Norte,Trujillo,Chiclayo,Perecibles,1410.13,357,Logistica Rapida SAC,1304.85,1,Entregado
2023-03-22,2023,GUI-3832,Constructora Norte,Cusco,Ica,Electrodomesticos,4549.85,930,Envios del Sur EIRL,2597.14,2,Entregado
2023-03-22,2023,GUI-3833,Grupo Industrial Lima,Lima,Cusco,Maquinaria industrial,3709.35,1131,Kargia Flota Norte,2397.43,2,Entregado
2023-03-23,2023,GUI-3834,Comercial Andina SAC,Trujillo,Cusco,Perecibles,318.65,733,Logistica Rapida SAC,941.13,5,Retrasado
2023-03-23,2023,GUI-3835,Farmaceutica Nacional,Tacna,Piura,Carga general,169.22,605,TransPeru Cargo,804.38,1,Entregado
2023-03-23,2023,GUI-3836,Textiles Peruanos SAC,Lima,Arequipa,Materiales de construccion,3665.58,978,Logistica Rapida SAC,3529.07,3,Entregado
2023-03-23,2023,GUI-3837,Minera Altiplano,Piura,Ica,Textiles,3503.78,752,Logistica Rapida SAC,2392.85,1,Entregado
2023-03-23,2023,GUI-3838,Corporacion Metalica Peru,Arequipa,Cusco,Perecibles,3233.66,447,Kargia Flota Norte,2824.06,1,Entregado
2023-03-23,2023,GUI-3839,Comercial Andina SAC,Chiclayo,Cusco,Documentos y paqueteria,2381.57,603,Rutas Continentales SAC,1651.58,1,Entregado
2023-03-23,2023,GUI-3840,Constructora Norte,Cusco,Iquitos,Textiles,531.78,376,TransPeru Cargo,910.38,1,Entregado
2023-03-23,2023,GUI-3841,Distribuidora Central,Ica,Tacna,Textiles,2400.51,1091,Rutas Continentales SAC,3064.57,4,Entregado
2023-03-24,2023,GUI-3842,Constructora Norte,Lima,Ica,Electrodomesticos,375.07,286,Envios del Sur EIRL,676.12,2,En transito
2023-03-24,2023,GUI-3843,Distribuidora Central,Huancayo,Lima,Carga general,3606.19,320,Transportes Andina SAC,1714.59,2,Entregado
2023-03-24,2023,GUI-3844,Industrias del Pacifico,Huancayo,Cusco,Maquinaria industrial,450.9,953,Envios del Sur EIRL,1512.57,2,Entregado
2023-03-24,2023,GUI-3845,Distribuidora Central,Chiclayo,Tacna,Carga general,1003.08,768,Logistica Rapida SAC,1850.73,3,Entregado
2023-03-24,2023,GUI-3846,Textiles Peruanos SAC,Iquitos,Huancayo,Carga general,2823.32,807,TransPeru Cargo,2463.36,6,Retrasado
2023-03-25,2023,GUI-3847,Minera Altiplano,Cusco,Piura,Refrigerado,1753.28,406,Logistica Rapida SAC,1760.42,1,Entregado
2023-03-25,2023,GUI-3848,Constructora Norte,Iquitos,Arequipa,Textiles,2498.7,357,Transportes Andina SAC,1366.44,1,Entregado
2023-03-25,2023,GUI-3849,Industrias del Pacifico,Trujillo,Cusco,Carga general,3344.48,679,Transportes Andina SAC,3387.73,1,Entregado
2023-03-25,2023,GUI-3850,Comercial Andina SAC,Arequipa,Lima,Electrodomesticos,71.78,972,Transportes Andina SAC,1283.96,2,Entregado
2023-03-25,2023,GUI-3851,Farmaceutica Nacional,Huancayo,Piura,Maquinaria industrial,2294.73,737,Kargia Flota Norte,2498.34,1,Entregado
2023-03-26,2023,GUI-3852,Distribuidora Central,Huancayo,Cusco,Perecibles,1551.76,898,Kargia Flota Norte,2867.76,3,Cancelado
2023-03-26,2023,GUI-3853,Grupo Industrial Lima,Arequipa,Tacna,Textiles,2216.96,657,Logistica Rapida SAC,2057.37,1,En transito
2023-03-26,2023,GUI-3854,Corporacion Metalica Peru,Arequipa,Ica,Materiales de construccion,2102.86,781,Logistica Rapida SAC,2204.45,1,Entregado
2023-03-26,2023,GUI-3855,Constructora Norte,Tacna,Piura,Maquinaria industrial,1314.97,613,TransPeru Cargo,1424.99,2,En transito
2023-03-26,2023,GUI-3856,Comercial Andina SAC,Tacna,Lima,Maquinaria industrial,734.78,1254,Logistica Rapida SAC,1438.41,4,Entregado
2023-03-26,2023,GUI-3857,Agroexportadora del Valle,Lima,Piura,Maquinaria industrial,1666.75,994,Envios del Sur EIRL,2667.94,2,Entregado
2023-03-26,2023,GUI-3858,Minera Altiplano,Arequipa,Huancayo,Perecibles,2747.64,815,Logistica Rapida SAC,3005.17,3,Entregado
2023-03-26,2023,GUI-3859,Industrias del Pacifico,Ica,Iquitos,Documentos y paqueteria,3057.42,858,Logistica Rapida SAC,3665.75,2,Entregado
2023-03-27,2023,GUI-3860,Comercial Andina SAC,Cusco,Arequipa,Refrigerado,351.34,429,Logistica Rapida SAC,711.15,1,Entregado
2023-03-27,2023,GUI-3861,Constructora Norte,Huancayo,Ica,Refrigerado,1960.86,84,Envios del Sur EIRL,801.76,1,Entregado
2023-03-27,2023,GUI-3862,Constructora Norte,Ica,Piura,Electrodomesticos,4077.83,743,Rutas Continentales SAC,2837.27,3,En transito
2023-03-27,2023,GUI-3863,Textiles Peruanos SAC,Lima,Iquitos,Materiales de construccion,4391.96,1054,Envios del Sur EIRL,5353.56,2,Entregado
2023-03-27,2023,GUI-3864,Industrias del Pacifico,Arequipa,Trujillo,Refrigerado,4687.28,697,Envios del Sur EIRL,3573.3,1,Entregado
2023-03-27,2023,GUI-3865,Agroexportadora del Valle,Piura,Ica,Materiales de construccion,1901.99,806,Rutas Continentales SAC,1514.43,1,En transito
2023-03-27,2023,GUI-3866,Minera Altiplano,Arequipa,Cusco,Maquinaria industrial,1671.31,404,Transportes Andina SAC,1167.32,1,Entregado
2023-03-27,2023,GUI-3867,Agroexportadora del Valle,Chiclayo,Tacna,Perecibles,1772.5,787,Logistica Rapida SAC,1595.21,1,Entregado
2023-03-27,2023,GUI-3868,Industrias del Pacifico,Piura,Piura,Refrigerado,2256.58,46,Logistica Rapida SAC,1242.57,1,Entregado
2023-03-27,2023,GUI-3869,Farmaceutica Nacional,Iquitos,Arequipa,Documentos y paqueteria,2097.19,416,Kargia Flota Norte,1561.16,1,Entregado
2023-03-28,2023,GUI-3870,Agroexportadora del Valle,Arequipa,Iquitos,Materiales de construccion,4086.66,347,Transportes Andina SAC,3403.03,1,Entregado
2023-03-28,2023,GUI-3871,Comercial Andina SAC,Tacna,Huancayo,Refrigerado,1122.47,1066,TransPeru Cargo,2452.65,2,Entregado
2023-03-28,2023,GUI-3872,Constructora Norte,Cusco,Tacna,Maquinaria industrial,2429.87,618,TransPeru Cargo,1841.38,2,Entregado
2023-03-29,2023,GUI-3873,Comercial Andina SAC,Arequipa,Trujillo,Carga general,1555.89,611,Kargia Flota Norte,1338.24,1,Entregado
2023-03-29,2023,GUI-3874,Distribuidora Central,Arequipa,Piura,Textiles,1550.72,416,Transportes Andina SAC,1635.53,2,Entregado
2023-03-29,2023,GUI-3875,Grupo Industrial Lima,Cusco,Tacna,Electrodomesticos,1087,539,Transportes Andina SAC,1287.08,1,En transito
2023-03-29,2023,GUI-3876,Agroexportadora del Valle,Arequipa,Huancayo,Refrigerado,3016.1,811,Rutas Continentales SAC,2701.25,1,Entregado
2023-03-29,2023,GUI-3877,Grupo Industrial Lima,Ica,Piura,Materiales de construccion,4489.2,840,Kargia Flota Norte,3141.49,6,Retrasado
2023-03-30,2023,GUI-3878,Textiles Peruanos SAC,Cusco,Huancayo,Textiles,2635.69,953,TransPeru Cargo,2535.1,1,Entregado
2023-03-30,2023,GUI-3879,Agroexportadora del Valle,Iquitos,Ica,Maquinaria industrial,3916.78,862,Envios del Sur EIRL,2348.73,2,En transito
2023-03-30,2023,GUI-3880,Agroexportadora del Valle,Lima,Piura,Electrodomesticos,1849.23,1049,Envios del Sur EIRL,2749.43,3,Entregado
2023-03-30,2023,GUI-3881,Minera Altiplano,Iquitos,Cusco,Materiales de construccion,3989.83,417,Logistica Rapida SAC,2546.11,1,Entregado
2023-03-30,2023,GUI-3882,Farmaceutica Nacional,Lima,Tacna,Electrodomesticos,873.97,1298,Logistica Rapida SAC,1861.01,4,Entregado
2023-03-30,2023,GUI-3883,Agroexportadora del Valle,Tacna,Chiclayo,Perecibles,1519.33,755,Rutas Continentales SAC,1600.9,5,Retrasado
2023-03-30,2023,GUI-3884,Corporacion Metalica Peru,Arequipa,Trujillo,Perecibles,4451.41,623,Kargia Flota Norte,3385.36,1,Entregado
2023-03-30,2023,GUI-3885,Corporacion Metalica Peru,Ica,Huancayo,Electrodomesticos,1379.85,82,TransPeru Cargo,1323.16,1,Entregado
2023-03-31,2023,GUI-3886,Grupo Industrial Lima,Iquitos,Chiclayo,Materiales de construccion,2437.17,580,TransPeru Cargo,1877.23,1,Entregado
2023-03-31,2023,GUI-3887,Comercial Andina SAC,Piura,Iquitos,Materiales de construccion,120.13,429,Kargia Flota Norte,580.27,2,Entregado
2023-03-31,2023,GUI-3888,Comercial Andina SAC,Tacna,Trujillo,Electrodomesticos,4724.4,879,Rutas Continentales SAC,4219.05,1,Entregado
2023-03-31,2023,GUI-3889,Minera Altiplano,Cusco,Iquitos,Maquinaria industrial,2948.7,456,Kargia Flota Norte,2275.66,1,Entregado
